Eddelak
 53,9569       9,1504        12            1            Azimut = 0    Höhe = 15

 y, m, dm, h,G_Gh,G_Dh,G_Gk,G_Dk, Ta,Snd,RR, FF, RH
 2005, 7, 16, 4,0,0,0,0,11.7,0,0.3,1.1,92
 2005, 7, 16, 5,2,2,2,2,11.8,0,0.0,1.6,93
 2005, 7, 16, 6,37,37,36,36,12.2,0,0.0,2.9,84
 2005, 7, 16, 7,20,20,19,19,12.3,0,0.0,3.8,83
 2005, 7, 16, 8,33,33,32,32,12.4,0,0.0,3.3,85
 2005, 7, 16, 9,46,46,44,44,12.5,0,0.0,4.0,81
 2005, 7, 16, 10,57,57,55,55,12.6,0,0.0,3.5,81
 2005, 7, 16, 11,66,66,63,63,12.7,0,0.0,3.8,80
 2005, 7, 16, 12,229,221,226,217,13.4,0,0.0,5.8,77
 2005, 7, 16, 13,490,384,522,402,14.6,0,0.0,4.5,72
 2005, 7, 16, 14,655,370,715,395,16.1,0,0.0,5.2,64
 2005, 7, 16, 15,761,188,849,211,17.6,0,0.0,5.2,58
 2005, 7, 16, 16,730,112,797,126,18.7,0,0.0,3.1,52
 2005, 7, 16, 17,586,88,614,97,19.4,0,0.0,4.0,53
 2005, 7, 16, 18,398,61,385,65,19.7,0,0.0,4.0,54
 2005, 7, 16, 19,255,69,211,67,19.6,0,0.0,3.3,58
 2005, 7, 16, 20,111,48,57,40,19.1,0,0.0,3.1,60
 2005, 7, 16, 21,20,19,17,17,18.4,0,0.0,2.6,64
 2005, 7, 16, 22,0,0,0,0,17.7,0,0.0,1.4,71
 2005, 7, 16, 23,0,0,0,0,17.0,0,0.0,1.4,72
 2005, 7, 16, 24,0,0,0,0,16.4,0,0.0,1.6,78
 2005, 7, 17, 1,0,0,0,0,15.6,0,0.0,2.2,78
 2005, 7, 17, 2,0,0,0,0,14.9,0,0.0,1.8,79
 2005, 7, 17, 3,0,0,0,0,14.5,0,0.0,1.0,77
 2005, 7, 17, 4,0,0,0,0,14.2,0,0.0,0.9,77
 2005, 7, 17, 5,2,2,2,2,14.2,0,0.0,0.7,78
 2005, 7, 17, 6,33,33,32,32,14.5,0,0.0,0.3,78
 2005, 7, 17, 7,73,73,71,71,14.9,0,0.0,0.2,74
 2005, 7, 17, 8,120,120,116,116,15.3,0,0.0,0.1,73
 2005, 7, 17, 9,153,153,149,149,15.6,0,0.6,1.1,83
 2005, 7, 17, 10,194,191,190,186,16.0,0,0.9,0.9,83
 2005, 7, 17, 11,231,230,227,226,16.5,0,0.4,1.1,83
 2005, 7, 17, 12,238,237,234,233,16.8,0,0.2,0.9,82
 2005, 7, 17, 13,261,260,258,256,17.1,0,0.3,1.5,82
 2005, 7, 17, 14,264,255,261,251,17.4,0,0.0,1.5,82
 2005, 7, 17, 15,229,228,225,224,17.5,0,0.1,2.6,82
 2005, 7, 17, 16,217,213,213,209,17.6,0,0.1,2.2,67
 2005, 7, 17, 17,165,164,160,159,17.5,0,0.0,1.6,61
 2005, 7, 17, 18,112,112,108,108,16.6,0,3.8,1.8,79
 2005, 7, 17, 19,64,64,61,61,16.7,0,1.5,0.2,86
 2005, 7, 17, 20,27,27,26,26,16.7,0,0.0,0.2,82
 2005, 7, 17, 21,1,1,1,1,16.3,0,0.0,0.7,83
 2005, 7, 17, 22,0,0,0,0,15.1,0,0.0,0.3,83
 2005, 7, 17, 23,0,0,0,0,13.8,0,0.0,0.2,83
 2005, 7, 17, 24,0,0,0,0,12.7,0,0.0,0.6,84
 2005, 7, 18, 1,0,0,0,0,11.6,0,0.0,0.4,88
 2005, 7, 18, 2,0,0,0,0,10.3,0,0.0,0.7,95
 2005, 7, 18, 3,0,0,0,0,9.7,0,0.0,1.8,95
 2005, 7, 18, 4,0,0,0,0,9.2,0,0.0,2.2,92
 2005, 7, 18, 5,5,5,5,5,9.1,0,0.0,2.9,97
 2005, 7, 18, 6,89,47,51,39,9.9,0,0.0,3.5,91
 2005, 7, 18, 7,201,85,172,81,10.9,0,0.0,2.6,92
 2005, 7, 18, 8,332,125,325,127,12.0,0,0.0,2.2,88
 2005, 7, 18, 9,483,131,508,141,13.3,0,0.0,2.4,77
 2005, 7, 18, 10,591,183,644,201,14.5,0,0.0,3.1,74
 2005, 7, 18, 11,731,192,816,215,15.9,0,0.0,3.8,70
 2005, 7, 18, 12,761,238,857,266,16.9,0,0.0,4.2,64
 2005, 7, 18, 13,774,258,872,289,17.8,0,0.0,5.2,59
 2005, 7, 18, 14,702,283,784,311,18.2,0,0.0,5.8,54
 2005, 7, 18, 15,647,264,714,287,18.5,0,0.0,5.8,53
 2005, 7, 18, 16,577,194,628,212,18.5,0,0.0,4.8,54
 2005, 7, 18, 17,435,202,453,210,18.2,0,0.0,4.8,56
 2005, 7, 18, 18,302,153,295,152,17.6,0,0.0,5.2,59
 2005, 7, 18, 19,173,100,152,96,16.6,0,0.0,5.2,63
 2005, 7, 18, 20,75,53,51,45,15.6,0,0.0,2.6,70
 2005, 7, 18, 21,3,3,3,3,14.5,0,0.0,3.8,74
 2005, 7, 18, 22,0,0,0,0,13.2,0,0.0,4.2,82
 2005, 7, 18, 23,0,0,0,0,12.0,0,0.0,3.1,86
 2005, 7, 18, 24,0,0,0,0,10.7,0,0.0,2.2,90
 2005, 7, 19, 1,0,0,0,0,10.4,0,0.0,1.5,90
 2005, 7, 19, 2,0,0,0,0,9.9,0,0.0,1.0,91
 2005, 7, 19, 3,0,0,0,0,9.7,0,0.0,1.6,91
 2005, 7, 19, 4,0,0,0,0,9.5,0,0.0,1.2,95
 2005, 7, 19, 5,3,3,3,3,9.5,0,0.0,0.9,94
 2005, 7, 19, 6,83,48,49,40,10.4,0,0.0,0.4,92
 2005, 7, 19, 7,169,114,151,109,11.4,0,0.0,0.6,86
 2005, 7, 19, 8,328,150,322,151,12.8,0,0.0,0.6,78
 2005, 7, 19, 9,481,131,506,141,14.4,0,0.0,1.4,70
 2005, 7, 19, 10,597,184,651,201,16.0,0,0.0,2.2,59
 2005, 7, 19, 11,697,237,775,261,17.5,0,0.0,3.1,52
 2005, 7, 19, 12,678,299,756,328,18.6,0,0.0,3.3,52
 2005, 7, 19, 13,770,281,865,311,19.6,0,0.0,2.9,47
 2005, 7, 19, 14,731,260,819,288,20.4,0,0.0,2.0,44
 2005, 7, 19, 15,657,244,727,266,20.8,0,0.0,2.2,43
 2005, 7, 19, 16,532,277,566,289,20.9,0,0.0,1.6,43
 2005, 7, 19, 17,333,259,338,260,20.3,0,0.0,2.2,49
 2005, 7, 19, 18,257,201,251,197,19.6,0,0.0,2.4,53
 2005, 7, 19, 19,163,123,148,116,18.7,0,0.0,1.8,59
 2005, 7, 19, 20,79,47,47,39,17.7,0,0.0,2.2,60
 2005, 7, 19, 21,4,4,4,4,16.5,0,0.0,2.9,69
 2005, 7, 19, 22,0,0,0,0,15.9,0,0.0,3.5,77
 2005, 7, 19, 23,0,0,0,0,15.2,0,0.0,4.3,78
 2005, 7, 19, 24,0,0,0,0,14.6,0,0.0,2.9,83
 2005, 7, 20, 1,0,0,0,0,14.3,0,0.0,3.1,82
 2005, 7, 20, 2,0,0,0,0,14.1,0,0.0,2.9,86
 2005, 7, 20, 3,0,0,0,0,13.9,0,0.0,2.2,88
 2005, 7, 20, 4,0,0,0,0,13.8,0,0.0,3.1,89
 2005, 7, 20, 5,1,1,1,1,13.8,0,0.0,4.0,93
 2005, 7, 20, 6,28,28,28,28,14.1,0,0.0,3.3,93
 2005, 7, 20, 7,68,68,66,66,14.6,0,0.0,2.9,87
 2005, 7, 20, 8,118,118,114,114,15.1,0,0.0,3.1,90
 2005, 7, 20, 9,169,168,164,163,15.7,0,0.0,2.9,88
 2005, 7, 20, 10,213,209,209,205,16.3,0,0.0,4.0,82
 2005, 7, 20, 11,243,238,240,233,16.8,0,0.0,2.9,78
 2005, 7, 20, 12,261,253,259,249,17.0,0,1.2,3.5,89
 2005, 7, 20, 13,273,264,271,260,17.5,0,0.2,4.2,82
 2005, 7, 20, 14,269,260,266,256,17.8,0,0.1,4.5,82
 2005, 7, 20, 15,244,238,240,234,18.0,0,0.0,4.2,73
 2005, 7, 20, 16,208,204,204,200,18.1,0,0.0,3.3,75
 2005, 7, 20, 17,176,174,171,170,18.1,0,0.0,2.4,77
 2005, 7, 20, 18,118,118,114,114,17.9,0,0.0,2.4,83
 2005, 7, 20, 19,69,69,67,67,17.5,0,0.0,3.1,81
 2005, 7, 20, 20,28,28,27,27,17.0,0,0.4,3.5,84
 2005, 7, 20, 21,1,1,1,1,16.7,0,0.1,3.5,87
 2005, 7, 20, 22,0,0,0,0,16.1,0,0.0,2.4,88
 2005, 7, 20, 23,0,0,0,0,14.9,0,3.2,2.9,97
 2005, 7, 20, 24,0,0,0,0,14.9,0,0.7,2.2,95
 2005, 7, 21, 1,0,0,0,0,14.7,0,0.0,2.4,96
 2005, 7, 21, 2,0,0,0,0,14.3,0,0.1,2.4,98
 2005, 7, 21, 3,0,0,0,0,14.0,0,0.0,1.8,98
 2005, 7, 21, 4,0,0,0,0,13.9,0,0.0,1.8,98
 2005, 7, 21, 5,1,1,1,1,13.9,0,0.0,1.0,98
 2005, 7, 21, 6,38,38,36,36,14.3,0,0.0,0.9,98
 2005, 7, 21, 7,133,112,123,106,15.0,0,0.5,1.2,97
 2005, 7, 21, 8,262,176,255,173,16.2,0,0.0,1.0,90
 2005, 7, 21, 9,588,184,616,194,18.4,0,0.0,1.5,80
 2005, 7, 21, 10,535,291,571,304,19.6,0,0.0,1.8,69
 2005, 7, 21, 11,402,344,415,350,20.0,0,0.0,1.6,66
 2005, 7, 21, 12,446,371,465,380,20.4,0,0.0,1.8,64
 2005, 7, 21, 13,369,348,370,347,20.6,0,0.0,1.4,65
 2005, 7, 21, 14,300,290,298,287,20.5,0,0.0,1.2,64
 2005, 7, 21, 15,276,268,273,264,20.4,0,0.0,0.9,64
 2005, 7, 21, 16,134,134,130,130,19.8,0,0.0,1.0,65
 2005, 7, 21, 17,223,208,219,204,19.6,0,0.0,1.0,68
 2005, 7, 21, 18,31,31,30,30,18.8,0,0.0,0.4,68
 2005, 7, 21, 19,18,18,18,18,18.2,0,0.0,0.6,69
 2005, 7, 21, 20,8,8,8,8,17.6,0,0.0,0.5,72
 2005, 7, 21, 21,1,1,1,1,17.0,0,0.0,0.6,75
 2005, 7, 21, 22,0,0,0,0,16.4,0,0.0,0.9,77
 2005, 7, 21, 23,0,0,0,0,15.8,0,0.0,0.7,80
 2005, 7, 21, 24,0,0,0,0,15.2,0,0.0,0.4,84
 2005, 7, 22, 1,0,0,0,0,14.8,0,0.0,0.4,88
 2005, 7, 22, 2,0,0,0,0,14.3,0,0.0,0.3,87
 2005, 7, 22, 3,0,0,0,0,14.1,0,0.0,0.2,87
 2005, 7, 22, 4,0,0,0,0,13.9,0,0.0,0.7,85
 2005, 7, 22, 5,1,1,1,1,13.9,0,0.0,1.5,86
 2005, 7, 22, 6,35,35,33,33,14.3,0,0.0,1.1,81
 2005, 7, 22, 7,92,92,88,88,14.9,0,0.0,1.4,77
 2005, 7, 22, 8,158,154,153,149,15.7,0,0.0,3.5,75
 2005, 7, 22, 9,243,231,239,226,16.5,0,0.0,3.8,72
 2005, 7, 22, 10,308,287,312,289,17.4,0,0.0,3.5,68
 2005, 7, 22, 11,341,323,340,321,18.1,0,0.0,2.4,68
 2005, 7, 22, 12,410,378,423,387,18.8,0,0.0,3.5,66
 2005, 7, 22, 13,397,371,409,380,19.4,0,0.0,3.5,61
 2005, 7, 22, 14,367,346,368,344,19.7,0,0.0,4.5,61
 2005, 7, 22, 15,351,329,359,334,20.0,0,0.0,4.8,63
 2005, 7, 22, 16,296,278,294,274,20.0,0,0.0,6.7,62
 2005, 7, 22, 17,230,219,226,214,19.9,0,0.0,6.1,61
 2005, 7, 22, 18,161,157,156,151,19.6,0,0.0,6.7,63
 2005, 7, 22, 19,104,102,99,97,19.2,0,0.3,7.5,78
 2005, 7, 22, 20,46,46,43,43,18.7,0,0.1,6.7,68
 2005, 7, 22, 21,2,2,2,2,17.8,0,1.1,5.5,86
 2005, 7, 22, 22,0,0,0,0,16.9,0,0.0,7.9,82
 2005, 7, 22, 23,0,0,0,0,15.8,0,0.0,7.5,85
 2005, 7, 22, 24,0,0,0,0,14.7,0,0.0,9.4,88
 2005, 7, 23, 1,0,0,0,0,13.3,0,2.1,10.8,98
 2005, 7, 23, 2,0,0,0,0,12.8,0,0.1,9.4,97
 2005, 7, 23, 3,0,0,0,0,12.2,0,0.6,8.9,93
 2005, 7, 23, 4,0,0,0,0,12.0,0,0.0,9.4,98
 2005, 7, 23, 5,3,3,3,3,12.1,0,0.0,7.9,98
 2005, 7, 23, 6,52,47,44,43,12.6,0,0.0,7.1,98
 2005, 7, 23, 7,48,48,47,47,12.7,0,0.0,5.8,92
 2005, 7, 23, 8,140,138,136,134,13.2,0,0.0,4.3,90
 2005, 7, 23, 9,46,46,45,45,13.1,0,0.0,5.5,92
 2005, 7, 23, 10,214,209,210,204,13.6,0,0.3,5.5,89
 2005, 7, 23, 11,262,255,260,252,14.2,0,0.0,7.1,82
 2005, 7, 23, 12,377,349,389,357,15.0,0,0.0,6.4,77
 2005, 7, 23, 13,464,382,486,392,15.8,0,0.0,7.1,71
 2005, 7, 23, 14,591,384,646,410,16.7,0,0.0,6.4,65
 2005, 7, 23, 15,212,201,210,197,16.7,0,0.0,6.1,63
 2005, 7, 23, 16,172,170,168,166,16.5,0,0.0,4.5,62
 2005, 7, 23, 17,284,239,284,237,16.6,0,0.0,4.0,61
 2005, 7, 23, 18,280,168,274,167,16.7,0,0.0,4.5,60
 2005, 7, 23, 19,130,109,120,103,16.3,0,0.0,4.8,61
 2005, 7, 23, 20,47,45,43,42,15.9,0,0.0,4.0,60
 2005, 7, 23, 21,3,3,3,3,15.3,0,0.0,2.6,62
 2005, 7, 23, 22,0,0,0,0,14.1,0,0.0,3.3,69
 2005, 7, 23, 23,0,0,0,0,12.9,0,0.0,2.6,75
 2005, 7, 23, 24,0,0,0,0,11.7,0,0.0,3.8,74
 2005, 7, 24, 1,0,0,0,0,10.9,0,0.0,4.2,82
 2005, 7, 24, 2,0,0,0,0,9.9,0,0.0,3.1,82
 2005, 7, 24, 3,0,0,0,0,9.3,0,0.0,3.1,82
 2005, 7, 24, 4,0,0,0,0,9.0,0,0.0,3.1,83
 2005, 7, 24, 5,3,3,3,3,8.9,0,0.0,1.5,82
 2005, 7, 24, 6,82,39,40,32,9.7,0,0.0,1.4,77
 2005, 7, 24, 7,203,79,173,76,10.9,0,0.0,1.0,74
 2005, 7, 24, 8,341,99,336,103,12.3,0,0.0,2.0,75
 2005, 7, 24, 9,467,149,494,160,13.6,0,0.0,3.1,68
 2005, 7, 24, 10,599,158,659,175,15.1,0,0.0,3.1,63
 2005, 7, 24, 11,686,201,769,225,16.4,0,0.0,4.0,61
 2005, 7, 24, 12,719,257,810,285,17.5,0,0.0,5.0,58
 2005, 7, 24, 13,786,238,893,269,18.5,0,0.0,5.0,57
 2005, 7, 24, 14,736,250,832,280,19.2,0,0.0,6.1,54
 2005, 7, 24, 15,698,182,785,205,19.6,0,0.0,5.0,55
 2005, 7, 24, 16,599,155,659,173,19.7,0,0.0,4.3,57
 2005, 7, 24, 17,470,125,497,135,19.5,0,0.0,6.7,60
 2005, 7, 24, 18,329,108,324,111,18.9,0,0.0,4.8,62
 2005, 7, 24, 19,202,64,169,62,18.0,0,0.0,4.8,66
 2005, 7, 24, 20,88,50,48,41,16.9,0,0.0,4.2,72
 2005, 7, 24, 21,3,3,3,3,15.7,0,0.0,3.8,75
 2005, 7, 24, 22,0,0,0,0,14.8,0,0.0,3.5,84
 2005, 7, 24, 23,0,0,0,0,14.0,0,0.0,2.6,85
 2005, 7, 24, 24,0,0,0,0,13.2,0,0.0,3.5,96
 2005, 7, 25, 1,0,0,0,0,13.1,0,0.0,4.5,93
 2005, 7, 25, 2,0,0,0,0,13.0,0,0.0,6.4,94
 2005, 7, 25, 3,0,0,0,0,13.0,0,0.0,6.7,90
 2005, 7, 25, 4,0,0,0,0,12.9,0,0.0,5.2,92
 2005, 7, 25, 5,1,1,1,1,12.9,0,0.0,5.2,95
 2005, 7, 25, 6,46,44,40,40,13.4,0,0.0,6.1,100
 2005, 7, 25, 7,155,108,139,102,14.4,0,0.0,6.4,100
 2005, 7, 25, 8,267,196,261,192,15.5,0,0.0,7.5,93
 2005, 7, 25, 9,399,230,413,235,16.8,0,0.0,5.5,88
 2005, 7, 25, 10,396,304,413,312,17.7,0,0.0,5.5,76
 2005, 7, 25, 11,404,342,418,349,18.3,0,0.0,4.2,71
 2005, 7, 25, 12,531,374,570,392,19.2,0,0.0,3.8,68
 2005, 7, 25, 13,440,373,459,382,19.6,0,0.0,4.2,70
 2005, 7, 25, 14,368,346,370,344,19.8,0,0.0,4.8,67
 2005, 7, 25, 15,377,339,388,345,20.0,0,0.0,3.5,69
 2005, 7, 25, 16,114,114,111,111,19.3,0,0.0,2.9,69
 2005, 7, 25, 17,43,43,41,41,18.6,0,0.1,2.6,82
 2005, 7, 25, 18,59,59,57,57,17.9,0,0.6,2.4,82
 2005, 7, 25, 19,43,43,41,41,17.4,0,0.0,3.3,82
 2005, 7, 25, 20,18,18,18,18,16.9,0,0.0,2.0,73
 2005, 7, 25, 21,2,2,2,2,16.4,0,0.0,1.8,71
 2005, 7, 25, 22,0,0,0,0,15.7,0,0.0,1.2,76
 2005, 7, 25, 23,0,0,0,0,15.0,0,0.0,1.8,78
 2005, 7, 25, 24,0,0,0,0,14.3,0,0.0,2.0,80
 2005, 7, 26, 1,0,0,0,0,13.6,0,0.0,1.2,83
 2005, 7, 26, 2,0,0,0,0,12.9,0,0.0,1.4,82
 2005, 7, 26, 3,0,0,0,0,12.3,0,1.4,1.4,92
 2005, 7, 26, 4,0,0,0,0,12.2,0,0.1,2.6,91
 2005, 7, 26, 5,2,2,2,2,12.2,0,0.4,1.8,92
 2005, 7, 26, 6,24,24,24,24,12.5,0,0.0,2.2,89
 2005, 7, 26, 7,90,90,86,86,13.1,0,0.0,2.0,86
 2005, 7, 26, 8,183,161,178,157,13.9,0,0.0,2.0,85
 2005, 7, 26, 9,42,42,40,40,13.7,0,0.0,2.4,82
 2005, 7, 26, 10,78,78,75,75,13.7,0,0.0,2.4,80
 2005, 7, 26, 11,176,174,173,170,14.0,0,0.0,2.6,78
 2005, 7, 26, 12,315,300,314,298,14.7,0,0.0,1.5,76
 2005, 7, 26, 13,433,369,452,379,15.6,0,0.0,2.2,73
 2005, 7, 26, 14,466,374,496,392,16.3,0,0.0,4.2,68
 2005, 7, 26, 15,411,344,426,350,16.8,0,0.0,3.1,67
 2005, 7, 26, 16,466,297,496,310,17.4,0,0.0,2.9,69
 2005, 7, 26, 17,327,263,329,262,17.5,0,0.0,2.6,68
 2005, 7, 26, 18,207,178,201,174,17.4,0,0.0,2.0,69
 2005, 7, 26, 19,127,103,117,98,17.1,0,0.0,3.3,69
 2005, 7, 26, 20,81,56,51,47,16.6,0,0.0,4.0,72
 2005, 7, 26, 21,2,2,2,2,16.1,0,0.0,2.9,76
 2005, 7, 26, 22,0,0,0,0,15.7,0,0.0,2.4,78
 2005, 7, 26, 23,0,0,0,0,15.3,0,0.0,2.4,76
 2005, 7, 26, 24,0,0,0,0,14.9,0,0.0,1.4,78
 2005, 7, 27, 1,0,0,0,0,14.8,0,0.0,2.0,78
 2005, 7, 27, 2,0,0,0,0,14.6,0,0.0,3.3,76
 2005, 7, 27, 3,0,0,0,0,14.6,0,0.0,5.0,76
 2005, 7, 27, 4,0,0,0,0,14.6,0,0.0,5.5,79
 2005, 7, 27, 5,1,1,1,1,14.6,0,0.0,4.8,83
 2005, 7, 27, 6,60,42,38,35,15.3,0,0.0,4.2,82
 2005, 7, 27, 7,137,106,124,100,16.1,0,0.0,4.8,77
 2005, 7, 27, 8,191,165,186,161,16.9,0,0.0,4.3,71
 2005, 7, 27, 9,97,97,94,94,16.7,0,0.9,4.8,82
 2005, 7, 27, 10,267,244,270,245,17.5,0,0.2,4.8,82
 2005, 7, 27, 11,462,347,490,361,18.7,0,0.0,5.0,65
 2005, 7, 27, 12,855,296,963,326,20.7,0,0.0,5.0,55
 2005, 7, 27, 13,554,365,608,392,21.5,0,0.0,6.1,51
 2005, 7, 27, 14,231,223,228,219,21.3,0,0.0,6.1,53
 2005, 7, 27, 15,241,236,238,232,21.1,0,0.0,6.7,53
 2005, 7, 27, 16,246,236,243,232,21.0,0,0.0,7.1,53
 2005, 7, 27, 17,126,126,123,123,20.6,0,0.0,4.8,52
 2005, 7, 27, 18,27,27,26,26,19.9,0,0.0,4.5,56
 2005, 7, 27, 19,16,16,15,15,19.3,0,0.0,6.1,60
 2005, 7, 27, 20,6,6,6,6,18.8,0,0.0,7.9,62
 2005, 7, 27, 21,1,1,1,1,18.3,0,0.0,7.9,64
 2005, 7, 27, 22,0,0,0,0,17.6,0,0.0,6.4,69
 2005, 7, 27, 23,0,0,0,0,16.9,0,0.0,6.4,71
 2005, 7, 27, 24,0,0,0,0,16.2,0,0.0,6.7,77
 2005, 7, 28, 1,0,0,0,0,15.4,0,0.0,4.5,84
 2005, 7, 28, 2,0,0,0,0,14.5,0,0.0,3.3,93
 2005, 7, 28, 3,0,0,0,0,14.0,0,0.0,3.5,97
 2005, 7, 28, 4,0,0,0,0,13.7,0,0.0,2.6,98
 2005, 7, 28, 5,1,1,1,1,13.6,0,0.0,2.4,97
 2005, 7, 28, 6,49,42,38,37,14.2,0,0.0,2.0,98
 2005, 7, 28, 7,163,93,143,89,15.3,0,0.0,1.8,92
 2005, 7, 28, 8,298,126,295,128,16.7,0,0.0,1.6,86
 2005, 7, 28, 9,420,181,443,190,18.1,0,0.0,2.2,78
 2005, 7, 28, 10,500,258,537,270,19.4,0,0.0,2.9,68
 2005, 7, 28, 11,592,297,648,315,20.6,0,0.0,2.9,67
 2005, 7, 28, 12,659,294,741,324,21.7,0,0.0,2.6,63
 2005, 7, 28, 13,738,269,836,299,22.8,0,0.0,3.1,58
 2005, 7, 28, 14,591,357,649,383,23.3,0,0.0,4.2,58
 2005, 7, 28, 15,533,337,579,357,23.5,0,0.0,4.0,59
 2005, 7, 28, 16,472,275,505,287,23.6,0,0.0,4.3,53
 2005, 7, 28, 17,394,201,410,206,23.4,0,0.0,3.8,54
 2005, 7, 28, 18,294,135,291,137,23.0,0,0.0,4.5,58
 2005, 7, 28, 19,191,75,162,72,22.2,0,0.0,3.8,59
 2005, 7, 28, 20,60,40,34,32,21.3,0,0.0,3.5,65
 2005, 7, 28, 21,1,1,1,1,20.2,0,0.0,3.3,70
 2005, 7, 28, 22,0,0,0,0,18.8,0,0.0,1.8,80
 2005, 7, 28, 23,0,0,0,0,17.4,0,0.0,2.9,89
 2005, 7, 28, 24,0,0,0,0,16.0,0,0.0,2.0,91
 2005, 7, 29, 1,0,0,0,0,15.0,0,0.0,1.1,94
 2005, 7, 29, 2,0,0,0,0,14.0,0,0.0,1.2,95
 2005, 7, 29, 3,0,0,0,0,13.5,0,0.0,0.6,98
 2005, 7, 29, 4,0,0,0,0,13.2,0,0.0,0.7,99
 2005, 7, 29, 5,1,1,1,1,13.1,0,0.0,0.7,100
 2005, 7, 29, 6,72,36,33,29,13.8,0,0.0,0.8,99
 2005, 7, 29, 7,193,62,163,61,15.1,0,0.0,0.7,92
 2005, 7, 29, 8,332,91,329,95,16.6,0,0.0,1.4,84
 2005, 7, 29, 9,476,105,508,115,18.2,0,0.0,1.5,78
 2005, 7, 29, 10,602,131,668,148,19.7,0,0.0,1.5,66
 2005, 7, 29, 11,691,172,781,196,21.1,0,0.0,1.5,63
 2005, 7, 29, 12,760,179,871,206,22.4,0,0.0,1.6,56
 2005, 7, 29, 13,789,172,903,196,23.4,0,0.0,2.9,53
 2005, 7, 29, 14,773,156,883,178,24.2,0,0.0,2.6,49
 2005, 7, 29, 15,707,144,800,163,24.7,0,0.0,2.4,44
 2005, 7, 29, 16,595,151,659,168,24.8,0,0.0,2.0,45
 2005, 7, 29, 17,467,120,498,131,24.6,0,0.0,4.3,47
 2005, 7, 29, 18,320,100,317,104,24.0,0,0.0,3.8,50
 2005, 7, 29, 19,178,73,151,70,23.0,0,0.0,2.4,54
 2005, 7, 29, 20,65,37,33,30,21.9,0,0.0,2.6,59
 2005, 7, 29, 21,1,1,1,1,20.7,0,0.0,2.0,63
 2005, 7, 29, 22,0,0,0,0,19.3,0,0.0,1.8,75
 2005, 7, 29, 23,0,0,0,0,17.8,0,0.0,1.4,79
 2005, 7, 29, 24,0,0,0,0,16.4,0,0.0,2.9,79
 2005, 7, 30, 1,0,0,0,0,15.5,0,0.0,2.4,86
 2005, 7, 30, 2,0,0,0,0,14.6,0,0.0,2.2,94
 2005, 7, 30, 3,0,0,0,0,14.1,0,0.0,2.0,93
 2005, 7, 30, 4,0,0,0,0,13.7,0,0.0,1.6,90
 2005, 7, 30, 5,1,1,1,1,13.6,0,0.0,1.4,96
 2005, 7, 30, 6,69,35,32,28,14.4,0,0.0,1.8,91
 2005, 7, 30, 7,182,65,155,63,15.6,0,0.0,1.4,84
 2005, 7, 30, 8,325,96,323,100,17.0,0,0.0,1.4,81
 2005, 7, 30, 9,469,115,501,126,18.6,0,0.0,4.2,74
 2005, 7, 30, 10,602,128,669,144,20.2,0,0.0,3.3,62
 2005, 7, 30, 11,703,147,796,166,21.7,0,0.0,3.5,59
 2005, 7, 30, 12,763,169,875,195,23.0,0,0.0,3.3,54
 2005, 7, 30, 13,777,189,893,218,24.0,0,0.0,3.3,51
 2005, 7, 30, 14,748,195,856,223,24.7,0,0.0,6.1,50
 2005, 7, 30, 15,701,150,793,169,25.2,0,0.0,5.8,50
 2005, 7, 30, 16,603,125,668,139,25.3,0,0.0,7.1,51
 2005, 7, 30, 17,473,103,505,113,25.2,0,0.0,7.5,50
 2005, 7, 30, 18,329,88,327,92,24.6,0,0.0,5.5,56
 2005, 7, 30, 19,186,74,158,71,23.6,0,0.0,6.1,60
 2005, 7, 30, 20,66,34,30,27,22.4,0,0.0,5.2,66
 2005, 7, 30, 21,1,1,1,1,21.2,0,0.0,3.8,70
 2005, 7, 30, 22,0,0,0,0,20.3,0,0.0,2.0,79
 2005, 7, 30, 23,0,0,0,0,19.5,0,0.0,1.5,83
 2005, 7, 30, 24,0,0,0,0,18.6,0,0.0,1.5,87
 2005, 7, 31, 1,0,0,0,0,18.3,0,0.0,0.6,88
 2005, 7, 31, 2,0,0,0,0,18.1,0,0.0,1.4,86
 2005, 7, 31, 3,0,0,0,0,17.9,0,0.0,0.8,88
 2005, 7, 31, 4,0,0,0,0,17.8,0,0.0,0.5,89
 2005, 7, 31, 5,1,1,1,1,17.8,0,0.0,0.6,86
 2005, 7, 31, 6,60,48,40,39,18.5,0,0.0,1.1,88
 2005, 7, 31, 7,77,77,74,74,18.9,0,0.0,0.8,88
 2005, 7, 31, 8,130,130,126,126,19.4,0,0.1,0.9,89
 2005, 7, 31, 9,131,131,127,127,19.8,0,0.0,1.4,78
 2005, 7, 31, 10,190,188,186,184,20.2,0,0.0,1.8,74
 2005, 7, 31, 11,207,202,204,198,20.6,0,0.0,3.1,74
 2005, 7, 31, 12,510,355,551,372,21.8,0,0.0,4.3,67
 2005, 7, 31, 13,414,379,431,390,22.5,0,0.0,4.8,61
 2005, 7, 31, 14,422,349,441,358,23.1,0,0.0,4.8,60
 2005, 7, 31, 15,60,60,58,58,22.5,0,0.0,5.8,64
 2005, 7, 31, 16,166,164,162,160,22.3,0,0.0,5.2,62
 2005, 7, 31, 17,376,235,391,241,22.9,0,0.0,4.5,59
 2005, 7, 31, 18,191,161,186,157,22.8,0,0.0,4.3,56
 2005, 7, 31, 19,16,16,16,16,22.2,0,0.1,4.8,59
