stamp;soll-tr1;soll-nolimit-tr1;ist-tr1;soll-tr2;soll-nolimit-tr2;ist-tr2;soll-tr3;soll-nolimit-tr3;ist-tr3;soll-tr4;soll-nolimit-tr4;ist-tr4;soll-tr5;soll-nolimit-tr5;ist-tr5;soll-tr6;soll-nolimit-tr6;ist-tr6;soll-tr7;soll-nolimit-tr7;ist-tr7;soll-tr8;soll-nolimit-tr8;ist-tr8;soll-tr9;soll-nolimit-tr9;ist-tr9;soll-tr10;soll-nolimit-tr10;ist-tr10;soll-tr11;soll-nolimit-tr11;ist-tr11;soll-tr12;soll-nolimit-tr12;ist-tr12;soll-tr13;soll-nolimit-tr13;ist-tr13;soll-tr14;soll-nolimit-tr14;ist-tr14;soll-tr15;soll-nolimit-tr15;ist-tr15;soll-tr16;soll-nolimit-tr16;ist-tr16;soll-tr17;soll-nolimit-tr17;ist-tr17;soll-tr18;soll-nolimit-tr18;ist-tr18;soll-tr19;soll-nolimit-tr19;ist-tr19;soll-tr20;soll-nolimit-tr20;ist-tr20;soll-tr21;soll-nolimit-tr21;ist-tr21;soll-tr22;soll-nolimit-tr22;ist-tr22;soll-tr23;soll-nolimit-tr23;ist-tr23;soll-tr24;soll-nolimit-tr24;ist-tr24;soll-tr25;soll-nolimit-tr25;ist-tr25;soll-tr26;soll-nolimit-tr26;ist-tr26;soll-tr27;soll-nolimit-tr27;ist-tr27;soll-tr28;soll-nolimit-tr28;ist-tr28
"2021-07-14 14:45:00";298.66;298.66;343.673803;298.66;298.66;;298.66;298.66;;297.89;297.89;;296.36;296.36;;333.70;333.70;;334.45;334.45;;297.13;297.13;;294.83;294.83;;297.89;297.89;;305.38;305.38;;305.38;305.38;;333.70;333.70;;309.65;309.65;;309.65;309.65;;307.36;307.36;;324.66;324.66;;325.41;325.41;;324.66;324.66;;282.52;282.52;;284.06;284.06;;282.52;282.52;;261.57;261.57;;263.11;263.11;;263.88;263.88;;263.88;263.88;;262.34;262.34;;262.34;262.34;
"2021-07-14 15:00:00";270.64;270.64;317.95751183333;270.64;270.64;;270.64;270.64;;269.95;269.95;;268.56;268.56;;302.39;302.39;;303.07;303.07;;269.25;269.25;;267.17;267.17;;269.95;269.95;;276.72;276.72;;276.72;276.72;;302.39;302.39;;280.59;280.59;;280.59;280.59;;278.53;278.53;;294.20;294.20;;294.88;294.88;;294.20;294.20;;256.02;256.02;;257.41;257.41;;256.02;256.02;;237.03;237.03;;238.43;238.43;;239.13;239.13;;239.13;239.13;;237.73;237.73;;237.73;237.73;
"2021-07-14 15:15:00";170.67;170.67;200.6066385;170.67;170.67;;170.67;170.67;;170.23;170.23;;169.36;169.36;;190.69;190.69;;191.12;191.12;;169.79;169.79;;168.48;168.48;;170.23;170.23;;174.51;174.51;;174.51;174.51;;190.69;190.69;;176.95;176.95;;176.95;176.95;;175.64;175.64;;185.52;185.52;;185.95;185.95;;185.52;185.52;;161.45;161.45;;162.33;162.33;;161.45;161.45;;149.47;149.47;;150.35;150.35;;150.80;150.80;;150.80;150.80;;149.91;149.91;;149.91;149.91;
"2021-07-14 15:30:00";107.25;107.25;117.29742016667;107.25;107.25;;107.25;107.25;;106.98;106.98;;106.43;106.43;;119.84;119.84;;120.11;120.11;;106.70;106.70;;105.88;105.88;;106.98;106.98;;109.66;109.66;;109.66;109.66;;119.84;119.84;;111.20;111.20;;111.20;111.20;;110.38;110.38;;116.59;116.59;;116.86;116.86;;116.59;116.59;;101.46;101.46;;102.01;102.01;;101.46;101.46;;93.93;93.93;;94.49;94.49;;94.76;94.76;;94.76;94.76;;94.21;94.21;;94.21;94.21;
"2021-07-14 15:45:00";102.00;102.00;112.14688416667;102.00;102.00;;102.00;102.00;;101.73;101.73;;101.21;101.21;;113.96;113.96;;114.22;114.22;;101.47;101.47;;100.69;100.69;;101.73;101.73;;104.29;104.29;;104.29;104.29;;113.96;113.96;;105.75;105.75;;105.75;105.75;;104.97;104.97;;110.87;110.87;;111.13;111.13;;110.87;110.87;;96.48;96.48;;97.01;97.01;;96.48;96.48;;89.33;89.33;;89.86;89.86;;90.12;90.12;;90.12;90.12;;89.59;89.59;;89.59;89.59;
"2021-07-14 16:00:00";88.58;88.58;92.322789333333;88.58;88.58;;88.58;88.58;;88.35;88.35;;87.89;87.89;;98.97;98.97;;99.19;99.19;;88.12;88.12;;87.44;87.44;;88.35;88.35;;90.57;90.57;;90.57;90.57;;98.97;98.97;;91.83;91.83;;91.83;91.83;;91.16;91.16;;96.29;96.29;;96.51;96.51;;96.29;96.29;;83.79;83.79;;84.25;84.25;;83.79;83.79;;77.58;77.58;;78.03;78.03;;78.26;78.26;;78.26;78.26;;77.80;77.80;;77.80;77.80;
"2021-07-14 16:15:00";108.28;108.28;119.73775483333;108.28;108.28;;108.28;108.28;;108.00;108.00;;107.45;107.45;;120.99;120.99;;121.26;121.26;;107.73;107.73;;106.89;106.89;;108.00;108.00;;110.72;110.72;;110.72;110.72;;120.99;120.99;;112.26;112.26;;112.26;112.26;;111.44;111.44;;117.71;117.71;;117.98;117.98;;117.71;117.71;;102.43;102.43;;102.99;102.99;;102.43;102.43;;94.83;94.83;;95.39;95.39;;95.67;95.67;;95.67;95.67;;95.11;95.11;;95.11;95.11;
"2021-07-14 16:30:00";102.08;102.08;111.39374966667;102.08;102.08;;102.08;102.08;;101.82;101.82;;101.29;101.29;;114.06;114.06;;114.31;114.31;;101.56;101.56;;100.77;100.77;;101.82;101.82;;104.38;104.38;;104.38;104.38;;114.06;114.06;;105.83;105.83;;105.83;105.83;;105.05;105.05;;110.97;110.97;;111.22;111.22;;110.97;110.97;;96.56;96.56;;97.09;97.09;;96.56;96.56;;89.40;89.40;;89.93;89.93;;90.19;90.19;;90.19;90.19;;89.67;89.67;;89.67;89.67;
"2021-07-14 16:45:00";117.93;117.93;129.92821266667;117.93;117.93;;117.93;117.93;;117.62;117.62;;117.02;117.02;;131.76;131.76;;132.06;132.06;;117.32;117.32;;116.41;116.41;;117.62;117.62;;120.58;120.58;;120.58;120.58;;131.76;131.76;;122.26;122.26;;122.26;122.26;;121.36;121.36;;128.19;128.19;;128.49;128.49;;128.19;128.19;;111.56;111.56;;112.16;112.16;;111.55;111.55;;103.28;103.28;;103.89;103.89;;104.19;104.19;;104.20;104.20;;103.59;103.59;;103.59;103.59;
"2021-07-14 17:00:00";188.36;188.36;209.84679383333;188.36;188.36;;188.36;188.36;;187.88;187.88;;186.91;186.91;;210.46;210.46;;210.93;210.93;;187.40;187.40;;185.95;185.95;;187.88;187.88;;192.60;192.60;;192.60;192.60;;210.46;210.46;;195.29;195.29;;195.29;195.29;;193.85;193.85;;204.76;204.76;;205.23;205.23;;204.76;204.76;;178.19;178.19;;179.16;179.16;;178.19;178.19;;164.97;164.97;;165.94;165.94;;166.43;166.43;;166.43;166.43;;165.46;165.46;;165.46;165.46;
"2021-07-14 17:15:00";285.85;285.85;348.46537533333;285.85;285.85;;285.85;285.85;;285.12;285.12;;283.65;283.65;;319.39;319.39;;320.11;320.11;;284.39;284.39;;282.19;282.19;;285.12;285.12;;292.28;292.28;;292.28;292.28;;319.39;319.39;;296.37;296.37;;296.37;296.37;;294.18;294.18;;310.74;310.74;;311.46;311.46;;310.74;310.74;;270.41;270.41;;271.88;271.88;;270.41;270.41;;250.35;250.35;;251.83;251.83;;252.57;252.57;;252.57;252.57;;251.09;251.09;;251.09;251.09;
"2021-07-14 17:30:00";162.58;162.58;184.45725083333;162.58;162.58;;162.58;162.58;;162.16;162.16;;161.33;161.33;;181.66;181.66;;182.06;182.06;;161.75;161.75;;160.50;160.50;;162.17;162.17;;166.24;166.24;;166.24;166.24;;181.66;181.66;;168.56;168.56;;168.56;168.56;;167.32;167.32;;176.73;176.73;;177.14;177.14;;176.73;176.73;;153.80;153.80;;154.64;154.64;;153.80;153.80;;142.39;142.39;;143.23;143.23;;143.65;143.65;;143.65;143.65;;142.81;142.81;;142.81;142.81;
"2021-07-14 17:45:00";137.24;137.24;154.14441366667;137.24;137.24;;137.24;137.24;;136.89;136.89;;136.19;136.19;;153.35;153.35;;153.69;153.69;;136.54;136.54;;135.48;135.48;;136.89;136.89;;140.33;140.33;;140.33;140.33;;153.35;153.35;;142.29;142.29;;142.29;142.29;;141.24;141.24;;149.19;149.19;;149.54;149.54;;149.19;149.19;;129.83;129.83;;130.54;130.54;;129.83;129.83;;120.20;120.20;;120.91;120.91;;121.26;121.26;;121.26;121.26;;120.55;120.55;;120.55;120.55;
"2021-07-14 18:00:00";95.83;95.83;93.293462333333;95.83;95.83;;95.83;95.83;;95.59;95.59;;95.10;95.10;;107.08;107.08;;107.32;107.32;;95.34;95.34;;94.61;94.61;;95.59;95.59;;97.99;97.99;;97.99;97.99;;107.08;107.08;;99.36;99.36;;99.36;99.36;;98.63;98.63;;104.18;104.18;;104.42;104.42;;104.18;104.18;;90.66;90.66;;91.15;91.15;;90.66;90.66;;83.93;83.93;;84.43;84.43;;84.68;84.68;;84.68;84.68;;84.18;84.18;;84.18;84.18;
"2021-07-14 18:15:00";149.07;149.07;158.23950233333;149.07;149.07;;149.07;149.07;;148.68;148.68;;147.92;147.92;;166.56;166.56;;166.93;166.93;;148.30;148.30;;147.16;147.16;;148.68;148.68;;152.42;152.42;;152.42;152.42;;166.56;166.56;;154.55;154.55;;154.55;154.55;;153.41;153.41;;162.04;162.04;;162.42;162.42;;162.04;162.04;;141.01;141.01;;141.78;141.78;;141.01;141.01;;130.55;130.55;;131.32;131.32;;131.71;131.71;;131.71;131.71;;130.94;130.94;;130.94;130.94;
"2021-07-14 18:30:00";122.30;122.30;127.60491833333;122.30;122.30;;122.30;122.30;;121.99;121.99;;121.36;121.36;;136.65;136.65;;136.96;136.96;;121.68;121.68;;120.74;120.74;;121.99;121.99;;125.05;125.05;;125.05;125.05;;136.65;136.65;;126.80;126.80;;126.80;126.80;;125.87;125.87;;132.95;132.95;;133.26;133.26;;132.95;132.95;;115.70;115.70;;116.33;116.33;;115.70;115.70;;107.12;107.12;;107.75;107.75;;108.06;108.06;;108.06;108.06;;107.43;107.43;;107.43;107.43;
"2021-07-14 18:45:00";128.57;128.57;138.66207333333;128.57;128.57;;128.57;128.57;;128.24;128.24;;127.58;127.58;;143.66;143.66;;143.98;143.98;;127.91;127.91;;126.92;126.92;;128.24;128.24;;131.46;131.46;;131.46;131.46;;143.66;143.66;;133.30;133.30;;133.30;133.30;;132.32;132.32;;139.76;139.76;;140.09;140.09;;139.76;139.76;;121.63;121.63;;122.29;122.29;;121.63;121.63;;112.60;112.60;;113.27;113.27;;113.60;113.60;;113.60;113.60;;112.94;112.94;;112.94;112.94;
"2021-07-14 19:00:00";122.70;122.70;126.173824;122.70;122.70;;122.70;122.70;;122.38;122.38;;121.75;121.75;;137.10;137.10;;137.40;137.40;;122.07;122.07;;121.13;121.13;;122.38;122.38;;125.46;125.46;;125.46;125.46;;137.10;137.10;;127.21;127.21;;127.21;127.21;;126.27;126.27;;133.38;133.38;;133.69;133.69;;133.38;133.38;;116.07;116.07;;116.70;116.70;;116.07;116.07;;107.46;107.46;;108.09;108.09;;108.41;108.41;;108.41;108.41;;107.78;107.78;;107.78;107.78;
"2021-07-14 19:15:00";133.21;133.21;145.846402;133.21;133.21;;133.21;133.21;;132.87;132.87;;132.19;132.19;;148.84;148.84;;149.18;149.18;;132.53;132.53;;131.51;131.51;;132.87;132.87;;136.21;136.21;;136.21;136.21;;148.84;148.84;;138.11;138.11;;138.11;138.11;;137.10;137.10;;144.81;144.81;;145.15;145.15;;144.81;144.81;;126.02;126.02;;126.70;126.70;;126.02;126.02;;116.67;116.67;;117.36;117.36;;117.70;117.70;;117.70;117.70;;117.01;117.01;;117.01;117.01;
"2021-07-14 19:30:00";107.35;107.35;110.954509;107.35;107.35;;107.35;107.35;;107.07;107.07;;106.52;106.52;;119.94;119.94;;120.21;120.21;;106.79;106.79;;105.97;105.97;;107.07;107.07;;109.76;109.76;;109.76;109.76;;119.94;119.94;;111.29;111.29;;111.29;111.29;;110.47;110.47;;116.69;116.69;;116.96;116.96;;116.69;116.69;;101.55;101.55;;102.10;102.10;;101.55;101.55;;94.01;94.01;;94.57;94.57;;94.85;94.85;;94.85;94.85;;94.29;94.29;;94.29;94.29;
"2021-07-14 19:45:00";108.10;108.10;114.22365183333;108.10;108.10;;108.10;108.10;;107.82;107.82;;107.27;107.27;;120.78;120.78;;121.05;121.05;;107.54;107.54;;106.71;106.71;;107.82;107.82;;110.53;110.53;;110.53;110.53;;120.78;120.78;;112.07;112.07;;112.07;112.07;;111.25;111.25;;117.51;117.51;;117.78;117.78;;117.51;117.51;;102.26;102.26;;102.81;102.81;;102.26;102.26;;94.67;94.67;;95.23;95.23;;95.51;95.51;;95.51;95.51;;94.95;94.95;;94.95;94.95;
"2021-07-14 20:00:00";63.93;63.93;51.878540166667;63.93;63.93;;63.93;63.93;;63.76;63.76;;63.44;63.44;;71.43;71.43;;71.59;71.59;;63.60;63.60;;63.11;63.11;;63.76;63.76;;65.36;65.36;;65.36;65.36;;71.43;71.43;;66.28;66.28;;66.28;66.28;;65.79;65.79;;69.49;69.49;;69.65;69.65;;69.49;69.49;;60.47;60.47;;60.80;60.80;;60.47;60.47;;55.99;55.99;;56.32;56.32;;56.48;56.48;;56.48;56.48;;56.15;56.15;;56.15;56.15;
"2021-07-14 20:15:00";32.48;32.48;23.206546833333;32.48;32.48;;32.48;32.48;;32.40;32.40;;32.23;32.23;;36.29;36.29;;36.37;36.37;;32.31;32.31;;32.06;32.06;;32.40;32.40;;33.21;33.21;;33.21;33.21;;36.29;36.29;;33.67;33.67;;33.67;33.67;;33.43;33.43;;35.31;35.31;;35.39;35.39;;35.31;35.31;;30.72;30.72;;30.89;30.89;;30.72;30.72;;28.45;28.45;;28.61;28.61;;28.70;28.70;;28.70;28.70;;28.53;28.53;;28.53;28.53;
"2021-07-14 20:30:00";29.99;29.99;20.249299666667;29.99;29.99;;29.99;29.99;;29.92;29.92;;29.76;29.76;;33.51;33.51;;33.59;33.59;;29.84;29.84;;29.61;29.61;;29.92;29.92;;30.67;30.67;;30.67;30.67;;33.51;33.51;;31.10;31.10;;31.10;31.10;;30.87;30.87;;32.60;32.60;;32.68;32.68;;32.60;32.60;;28.37;28.37;;28.53;28.53;;28.37;28.37;;26.27;26.27;;26.42;26.42;;26.50;26.50;;26.50;26.50;;26.35;26.35;;26.35;26.35;
"2021-07-14 20:45:00";25.85;25.85;13.1564225;25.85;25.85;;25.85;25.85;;25.78;25.78;;25.65;25.65;;28.88;28.88;;28.95;28.95;;25.72;25.72;;25.52;25.52;;25.78;25.78;;26.43;26.43;;26.43;26.43;;28.88;28.88;;26.80;26.80;;26.80;26.80;;26.60;26.60;;28.10;28.10;;28.17;28.17;;28.10;28.10;;24.45;24.45;;24.59;24.59;;24.45;24.45;;22.64;22.64;;22.77;22.77;;22.84;22.84;;22.84;22.84;;22.71;22.71;;22.71;22.71;
"2021-07-14 21:00:00";34.14;34.14;24.758970833333;34.14;34.14;;34.14;34.14;;34.06;34.06;;33.88;33.88;;38.15;38.15;;38.23;38.23;;33.97;33.97;;33.70;33.70;;34.06;34.06;;34.91;34.91;;34.91;34.91;;38.15;38.15;;35.40;35.40;;35.40;35.40;;35.14;35.14;;37.11;37.11;;37.20;37.20;;37.11;37.11;;32.30;32.30;;32.47;32.47;;32.30;32.30;;29.90;29.90;;30.08;30.08;;30.17;30.17;;30.17;30.17;;29.99;29.99;;29.99;29.99;
"2021-07-14 21:15:00";48.13;48.13;36.135769;48.13;48.13;;48.13;48.13;;48.01;48.01;;47.76;47.76;;53.78;53.78;;53.90;53.90;;47.89;47.89;;47.52;47.52;;48.01;48.01;;49.22;49.22;;49.22;49.22;;53.78;53.78;;49.91;49.91;;49.91;49.91;;49.54;49.54;;52.33;52.33;;52.45;52.45;;52.33;52.33;;45.53;45.53;;45.78;45.78;;45.53;45.53;;42.16;42.16;;42.41;42.41;;42.53;42.53;;42.53;42.53;;42.28;42.28;;42.28;42.28;
"2021-07-14 21:30:00";25.75;25.75;15.562820333333;25.75;25.75;;25.75;25.75;;25.69;25.69;;25.56;25.56;;28.78;28.78;;28.84;28.84;;25.62;25.62;;25.42;25.42;;25.69;25.69;;26.33;26.33;;26.33;26.33;;28.78;28.78;;26.70;26.70;;26.70;26.70;;26.51;26.51;;28.00;28.00;;28.06;28.06;;28.00;28.00;;24.36;24.36;;24.50;24.50;;24.36;24.36;;22.56;22.56;;22.69;22.69;;22.76;22.76;;22.76;22.76;;22.62;22.62;;22.62;22.62;
"2021-07-14 21:45:00";2.48;2.48;0.38394433333333;2.48;2.48;;2.48;2.48;;2.48;2.48;;2.47;2.47;;2.78;2.78;;2.78;2.78;;2.47;2.47;;2.45;2.45;;2.48;2.48;;2.54;2.54;;2.54;2.54;;2.78;2.78;;2.58;2.58;;2.58;2.58;;2.56;2.56;;2.70;2.70;;2.71;2.71;;2.70;2.70;;2.35;2.35;;2.36;2.36;;2.35;2.35;;2.18;2.18;;2.19;2.19;;2.20;2.20;;2.20;2.20;;2.18;2.18;;2.18;2.18;
"2021-07-15 05:30:00";0.14;0.14;0;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.16;0.16;;0.16;0.16;;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.16;0.16;;0.14;0.14;;0.14;0.14;;0.14;0.14;;0.15;0.15;;0.15;0.15;;0.15;0.15;;0.13;0.13;;0.13;0.13;;0.13;0.13;;0.12;0.12;;0.12;0.12;;0.12;0.12;;0.12;0.12;;0.12;0.12;;0.12;0.12;
"2021-07-15 05:45:00";0.57;0.57;0;0.57;0.57;;0.57;0.57;;0.57;0.57;;0.57;0.57;;0.64;0.64;;0.64;0.64;;0.57;0.57;;0.57;0.57;;0.57;0.57;;0.59;0.59;;0.59;0.59;;0.64;0.64;;0.60;0.60;;0.60;0.60;;0.59;0.59;;0.62;0.62;;0.63;0.63;;0.62;0.62;;0.54;0.54;;0.55;0.55;;0.54;0.54;;0.50;0.50;;0.51;0.51;;0.51;0.51;;0.51;0.51;;0.50;0.50;;0.50;0.50;
"2021-07-15 06:00:00";1.08;1.08;0;1.08;1.08;;1.08;1.08;;1.07;1.07;;1.07;1.07;;1.20;1.20;;1.21;1.21;;1.07;1.07;;1.06;1.06;;1.07;1.07;;1.10;1.10;;1.10;1.10;;1.20;1.20;;1.12;1.12;;1.12;1.12;;1.11;1.11;;1.17;1.17;;1.17;1.17;;1.17;1.17;;1.02;1.02;;1.02;1.02;;1.02;1.02;;0.94;0.94;;0.95;0.95;;0.95;0.95;;0.95;0.95;;0.95;0.95;;0.95;0.95;
"2021-07-15 06:15:00";1.85;1.85;0;1.85;1.85;;1.85;1.85;;1.84;1.84;;1.83;1.83;;2.06;2.06;;2.07;2.07;;1.84;1.84;;1.82;1.82;;1.84;1.84;;1.89;1.89;;1.89;1.89;;2.06;2.06;;1.91;1.91;;1.91;1.91;;1.90;1.90;;2.01;2.01;;2.01;2.01;;2.01;2.01;;1.75;1.75;;1.76;1.76;;1.75;1.75;;1.62;1.62;;1.63;1.63;;1.63;1.63;;1.63;1.63;;1.62;1.62;;1.62;1.62;
"2021-07-15 06:30:00";4.00;4.00;0;4.00;4.00;;4.00;4.00;;3.99;3.99;;3.97;3.97;;4.47;4.47;;4.48;4.48;;3.98;3.98;;3.95;3.95;;3.99;3.99;;4.09;4.09;;4.09;4.09;;4.47;4.47;;4.14;4.14;;4.14;4.14;;4.11;4.11;;4.35;4.35;;4.36;4.36;;4.35;4.35;;3.78;3.78;;3.80;3.80;;3.78;3.78;;3.50;3.50;;3.52;3.52;;3.53;3.53;;3.53;3.53;;3.51;3.51;;3.51;3.51;
"2021-07-15 06:45:00";6.88;6.88;7.1056001666667;6.88;6.88;;6.88;6.88;;6.86;6.86;;6.83;6.83;;7.69;7.69;;7.71;7.71;;6.85;6.85;;6.79;6.79;;6.86;6.86;;7.04;7.04;;7.04;7.04;;7.69;7.69;;7.13;7.13;;7.13;7.13;;7.08;7.08;;7.48;7.48;;7.50;7.50;;7.48;7.48;;6.51;6.51;;6.54;6.54;;6.51;6.51;;6.03;6.03;;6.06;6.06;;6.08;6.08;;6.08;6.08;;6.04;6.04;;6.04;6.04;
"2021-07-15 07:00:00";30.51;30.51;18.5031085;30.51;30.51;;30.51;30.51;;30.43;30.43;;30.28;30.28;;34.09;34.09;;34.17;34.17;;30.35;30.35;;30.12;30.12;;30.43;30.43;;31.20;31.20;;31.20;31.20;;34.09;34.09;;31.63;31.63;;31.63;31.63;;31.40;31.40;;33.17;33.17;;33.24;33.24;;33.17;33.17;;28.86;28.86;;29.02;29.02;;28.86;28.86;;26.72;26.72;;26.88;26.88;;26.96;26.96;;26.96;26.96;;26.80;26.80;;26.80;26.80;
"2021-07-15 07:15:00";34.40;34.40;23.136056;34.40;34.40;;34.40;34.40;;34.31;34.31;;34.13;34.13;;38.43;38.43;;38.52;38.52;;34.22;34.22;;33.96;33.96;;34.31;34.31;;35.17;35.17;;35.17;35.17;;38.43;38.43;;35.66;35.66;;35.66;35.66;;35.40;35.40;;37.39;37.39;;37.48;37.48;;37.39;37.39;;32.54;32.54;;32.72;32.72;;32.54;32.54;;30.13;30.13;;30.30;30.30;;30.39;30.39;;30.39;30.39;;30.21;30.21;;30.21;30.21;
"2021-07-15 07:30:00";46.37;46.37;29.402927833333;46.37;46.37;;46.37;46.37;;46.25;46.25;;46.01;46.01;;51.81;51.81;;51.92;51.92;;46.13;46.13;;45.77;45.77;;46.25;46.25;;47.41;47.41;;47.41;47.41;;51.81;51.81;;48.07;48.07;;48.07;48.07;;47.72;47.72;;50.40;50.40;;50.52;50.52;;50.40;50.40;;43.86;43.86;;44.10;44.10;;43.86;43.86;;40.61;40.61;;40.85;40.85;;40.97;40.97;;40.97;40.97;;40.73;40.73;;40.73;40.73;
"2021-07-15 07:45:00";44.61;44.61;30.2510695;44.61;44.61;;44.61;44.61;;44.49;44.49;;44.27;44.27;;49.84;49.84;;49.95;49.95;;44.38;44.38;;44.04;44.04;;44.49;44.49;;45.61;45.61;;45.61;45.61;;49.84;49.84;;46.25;46.25;;46.25;46.25;;45.91;45.91;;48.49;48.49;;48.60;48.60;;48.49;48.49;;42.20;42.20;;42.43;42.43;;42.20;42.20;;39.07;39.07;;39.30;39.30;;39.41;39.41;;39.41;39.41;;39.18;39.18;;39.18;39.18;
"2021-07-15 08:00:00";48.60;48.60;30.727263;48.60;48.60;;48.60;48.60;;48.47;48.47;;48.22;48.22;;54.30;54.30;;54.42;54.42;;48.35;48.35;;47.98;47.98;;48.47;48.47;;49.69;49.69;;49.69;49.69;;54.30;54.30;;50.39;50.39;;50.39;50.39;;50.02;50.02;;52.83;52.83;;52.95;52.95;;52.83;52.83;;45.97;45.97;;46.22;46.22;;45.97;45.97;;42.56;42.56;;42.81;42.81;;42.94;42.94;;42.94;42.94;;42.69;42.69;;42.69;42.69;
"2021-07-15 08:15:00";46.48;46.48;26.825291;46.48;46.48;;46.48;46.48;;46.36;46.36;;46.12;46.12;;51.93;51.93;;52.04;52.04;;46.24;46.24;;45.88;45.88;;46.36;46.36;;47.52;47.52;;47.52;47.52;;51.93;51.93;;48.18;48.18;;48.18;48.18;;47.83;47.83;;50.52;50.52;;50.64;50.64;;50.52;50.52;;43.96;43.96;;44.20;44.20;;43.96;43.96;;40.70;40.70;;40.94;40.94;;41.06;41.06;;41.06;41.06;;40.82;40.82;;40.82;40.82;
"2021-07-15 08:30:00";34.58;34.58;21.879600833333;34.58;34.58;;34.58;34.58;;34.50;34.50;;34.32;34.32;;38.64;38.64;;38.73;38.73;;34.41;34.41;;34.14;34.14;;34.50;34.50;;35.36;35.36;;35.36;35.36;;38.64;38.64;;35.86;35.86;;35.86;35.86;;35.59;35.59;;37.59;37.59;;37.68;37.68;;37.59;37.59;;32.72;32.72;;32.89;32.89;;32.72;32.72;;30.29;30.29;;30.47;30.47;;30.56;30.56;;30.56;30.56;;30.38;30.38;;30.38;30.38;
"2021-07-15 08:45:00";56.19;56.19;41.355226666667;56.19;56.19;;56.19;56.19;;56.05;56.05;;55.76;55.76;;62.79;62.79;;62.93;62.93;;55.91;55.91;;55.47;55.47;;56.05;56.05;;57.46;57.46;;57.46;57.46;;62.79;62.79;;58.26;58.26;;58.26;58.26;;57.83;57.83;;61.09;61.09;;61.23;61.23;;61.08;61.08;;53.16;53.16;;53.45;53.45;;53.16;53.16;;49.22;49.22;;49.51;49.51;;49.65;49.65;;49.65;49.65;;49.36;49.36;;49.36;49.36;
"2021-07-15 09:00:00";47.48;47.48;30.23;47.48;47.48;;47.48;47.48;;47.36;47.36;;47.12;47.12;;53.06;53.06;;53.18;53.18;;47.24;47.24;;46.88;46.88;;47.36;47.36;;48.55;48.55;;48.55;48.55;;53.06;53.06;;49.23;49.23;;49.23;49.23;;48.87;48.87;;51.62;51.62;;51.74;51.74;;51.62;51.62;;44.92;44.92;;45.16;45.16;;44.92;44.92;;41.59;41.59;;41.83;41.83;;41.96;41.96;;41.96;41.96;;41.71;41.71;;41.71;41.71;
"2021-07-15 09:15:00";31.67;31.67;18.493906166667;31.66;31.66;;31.66;31.66;;31.58;31.58;;31.42;31.42;;35.38;35.38;;35.46;35.46;;31.50;31.50;;31.26;31.26;;31.58;31.58;;32.38;32.38;;32.38;32.38;;35.38;35.38;;32.83;32.83;;32.83;32.83;;32.59;32.59;;34.42;34.42;;34.50;34.50;;34.42;34.42;;29.95;29.95;;30.12;30.12;;29.95;29.95;;27.73;27.73;;27.90;27.90;;27.98;27.98;;27.98;27.98;;27.81;27.81;;27.81;27.81;
"2021-07-15 09:30:00";9.81;9.81;10.399557666667;9.81;9.81;;9.81;9.81;;9.78;9.78;;9.73;9.73;;10.96;10.96;;10.98;10.98;;9.76;9.76;;9.68;9.68;;9.78;9.78;;10.03;10.03;;10.03;10.03;;10.96;10.96;;10.17;10.17;;10.17;10.17;;10.09;10.09;;10.66;10.66;;10.68;10.68;;10.66;10.66;;9.28;9.28;;9.33;9.33;;9.28;9.28;;8.59;8.59;;8.64;8.64;;8.67;8.67;;8.67;8.67;;8.61;8.61;;8.61;8.61;
"2021-07-15 09:45:00";44.84;44.84;25.9795785;44.84;44.84;;44.84;44.84;;44.73;44.73;;44.50;44.50;;50.10;50.10;;50.22;50.22;;44.61;44.61;;44.27;44.27;;44.73;44.73;;45.85;45.85;;45.85;45.85;;50.10;50.10;;46.49;46.49;;46.49;46.49;;46.15;46.15;;48.75;48.75;;48.86;48.86;;48.75;48.75;;42.42;42.42;;42.65;42.65;;42.42;42.42;;39.27;39.27;;39.51;39.51;;39.62;39.62;;39.62;39.62;;39.39;39.39;;39.39;39.39;
"2021-07-15 10:00:00";47.82;47.82;30.850296166667;47.82;47.82;;47.82;47.82;;47.69;47.69;;47.45;47.45;;53.43;53.43;;53.55;53.55;;47.57;47.57;;47.20;47.20;;47.69;47.69;;48.89;48.89;;48.89;48.89;;53.43;53.43;;49.57;49.57;;49.57;49.57;;49.21;49.21;;51.98;51.98;;52.10;52.10;;51.98;51.98;;45.23;45.23;;45.48;45.48;;45.23;45.23;;41.88;41.88;;42.12;42.12;;42.25;42.25;;42.25;42.25;;42.00;42.00;;42.00;42.00;
